name,semimajor_axis,eccentricity,inclination,long_ascend_node,abs_mag,size,semiminor_axis,anomaly,x0_pos,y0_pos
2016 LX8,1.3135064,0.3434278,7.50397,205.72989,23.9,0.056948114743233316,1.233617733639028,16.24625,1.2545081723942544,0.36556670566235056
2017 QV1,1.9331652,0.5140768,2.69069,146.0161,26.9,0.014304719672357854,1.6581611602632529,239.63266,-0.8680989735366031,-1.481573187535219
2018 TC3,2.6481803,0.600719,9.305,64.44801,20.0,0.34314632447397714,2.117114870951167,29.29262,2.167711538873562,1.2160958671401652
2005 MW9,3.5874225,0.8877688,55.27479,291.59717,19.2,0.4959973445799733,1.6512534307527211,23.43586,2.611601626337185,1.1320820919608718
2000 SY2,0.8586679,0.6427401,19.22657,162.04272,16.1,2.067661072379766,0.6578120022293507,225.49317,-0.5165205212486912,-0.5254897842219974
2017 MY4,1.3876135,0.1049853,14.53531,255.8589,23.6,0.06538518417986329,1.3799452339263354,49.50423,0.8982151736011295,1.0518320804207226
2010 MP1,0.8551252,0.4873029,22.64259,93.07382,21.4,0.18008575104123223,0.7467235493350848,165.23274,-0.8186395456994243,0.21579353048682398
2001 WH2,2.0415214,0.4266313,15.04048,80.79204,20.1,0.32770219579315385,1.8464042937698875,338.40624,1.8702668472364328,-0.7402554209321603
2014 UG5,1.4437127,0.3530255,6.88471,205.55812,23.9,0.056948114743233316,1.350757381541083,189.86477,-1.419404583670997,-0.24682650570420442
2018 UC,0.9930553,0.3338529,0.22959,123.50405,25.9,0.022671452828784543,0.936078936807605,106.23456,-0.2628472602655861,0.902693504678132
2014 JQ2,1.6080783,0.4159883,15.27781,65.96484,22.3,0.11898147579246932,1.4623381082892382,193.00416,-1.5586015987387272,-0.35995072876029394
2015 LP21,1.9697293,0.4447237,14.42894,263.09316,24.5,0.04319956278440562,1.7642231336887808,138.84823,-1.409797722244635,1.232089933656048
2015 TN145,1.4821598,0.3544765,6.0425,198.03571,24.5,0.04319956278440562,1.3859156398335095,316.53243,1.0408830361388781,-0.9866420199667792
2014 WK7,1.5600095,0.360852,23.91862,233.77443,22.4,0.11362642725569726,1.45490088541682,99.3286,-0.23623868249296612,1.438122024227547
2014 QX33,1.7002671,0.3160804,20.78232,141.15912,20.1,0.32770219579315385,1.6130984989028252,37.07655,1.3299630582001818,1.0049877543312424
2011 GX65,1.3440404,0.286406,22.85558,42.26464,21.6,0.16424015696315358,1.2877363249442657,349.3916,1.3190726925445058,-0.24705790922680507
2000 WO148,1.6416788,0.376627,4.42143,150.18853,20.7,0.24858753701650987,1.5207937723874616,243.06298,-0.6991878262588271,-1.37597033315095
1996 EN,1.506378,0.4303936,37.97292,164.13597,16.3,1.8857293101246126,1.3597190234248857,103.90977,-0.3286313966486166,1.3269674984015725
2016 FY13,0.8990182,0.4599357,1.24196,330.58636,23.9,0.056948114743233316,0.7982852099844567,309.77923,0.5344330367887192,-0.6419194821277551
2000 RN12,2.2884984,0.6171297,16.86874,337.64466,20.0,0.34314632447397714,1.8007311575412528,116.99514,-0.8514683708481684,1.6714512478702321
2005 LW3,1.4314208,0.4620264,6.04787,59.62796,21.6,0.16424015696315358,1.2694786843399044,356.21711,1.4274591070667462,-0.09438358102880784
2014 TK,1.0583832,0.6523685,8.75267,3.43361,24.2,0.049599734457997334,0.8021506732482676,120.27759,-0.42826554077567863,0.7335471328646802
2013 YT102,1.0130092,0.2090017,12.76763,278.35075,25.0,0.034314632447397714,0.990637172632415,356.28763,1.0107867917201,-0.06558379141775939
2018 VS9,1.3166779,0.1922014,4.97599,72.73594,24.6,0.04125526217847486,1.292129101883943,81.33897,0.1946612794252062,1.2779297407827281
2004 VC,1.133345,0.2588447,39.14511,194.17301,18.7,0.6244236612741558,1.094719414331264,64.10344,0.48120110000363087,0.9911459947369274
2017 CH1,2.326107,0.5774419,28.04397,74.4908,17.9,0.9025667938004488,1.8991076795209871,209.57001,-1.9101334841295998,-1.0837847739640272
2009 SW17,2.0135038,0.5988429,8.44052,42.75435,19.9,0.35931831251543855,1.6125477791288285,107.41339,-0.49051841709835775,1.563965232813675
2013 RR9,2.4492485,0.5842133,1.62872,182.80409,24.9,0.03593183125154382,1.9878104750698675,176.47744,-2.4422336792327366,0.1503386518544899
2018 TQ5,2.2554291,0.585634,54.32506,205.46851,21.7,0.15684813222680874,1.8281958164812029,43.6688,1.4598707246738747,1.393562627520311
2012 BK11,1.8802402,0.3892446,2.52015,273.82752,22.7,0.09896448099650541,1.7319539881962693,277.42019,0.22395640439066708,-1.7196242093076215
