name,semimajor_axis,eccentricity,inclination,long_ascend_node,abs_mag,size,semiminor_axis,anomaly,x0_pos,y0_pos
P/2012 F2 (PANSTARRS),6.324569681867847,0.543303,14.7424,227.0879,12.0,13.66090123221672,5.3097082825841335,62.64396992468572,2.5196965540451455,4.8701313365760734
C/2010 F3 (Scotti),64.51826314486757,0.915157,4.645,157.3527,8.5,68.46669297430097,26.007156247609174,92.9937567016548,-1.3598334995260508,26.001379049674313
C/2010 L3 (Catalina),34412.343750005384,0.999712,102.5084,38.2853,4.5,431.99562784405657,825.8367833291862,206.23941754175996,-1673.4292201664168,-824.8597544604629
C/2017 A3 (Elenin),43.48139999323023,0.911371,98.5317,97.9039,9.5,43.19956278440564,17.896328364719217,216.29215441975492,-21.25864337799053,-15.611544767365997
P/2015 K5 (PANSTARRS),6.7126243497666245,0.554583,39.9553,134.2235,13.5,6.846669297430097,5.585765448805862,41.753424677505954,4.577194742382484,4.085794060023974
P/2009 Q1 (Hill),5.519291997620492,0.494013,14.4998,173.9466,11.5,17.198055709247882,4.798773353844662,68.07271817946356,1.8232979809322292,4.529363083399927
P/2014 L2 (NEOWISE),6.305591139427054,0.647156,5.19,149.3706,12.0,13.66090123221672,4.807115333367789,357.48958715230464,6.295189452039976,-0.27600017544495503
P/1997 B1 (Kobayashi),8.554402696771717,0.760306,12.3469,328.9304,15.0,3.4314632447397715,5.556641227361255,27.009090448434424,6.7297400985291365,3.4303188859362823
C/2013 G8 (PANSTARRS),2699.174118884738,0.998099,27.649,240.9761,8.5,68.46669297430097,166.3529323402181,47.800721927439305,150.60084223382017,166.09379388826179
C/2013 G2 (McNaught),13917.59354838564,0.999845,95.9017,273.9079,11.5,17.198055709247882,245.03502510228844,45.03793301997408,244.6729676996864,244.99715683694026
P/2014 U2 (Kowalski),2.9037033377364967,0.615428,7.2803,354.2564,19.5,0.43199562784405615,2.28867896090697,25.615991000350643,2.480767950567767,1.1894362724636813
P/2017 TW13 (Lemmon),7.159152664368443,0.709631,44.8394,322.2749,15.0,3.4314632447397715,5.044149386620199,73.58487261766246,1.4550071406443321,4.938875482453955
C/2017 A1 (PANSTARRS),79.12266952078444,0.971036,49.7941,121.0412,13.0,8.619445964685667,18.9050347143012,302.30657190649805,11.820154676246949,-18.692888366473618
C/2017 E2 (Tsuchinshan),21.59198853931345,0.891106,78.9981,11.5455,11.5,17.198055709247882,9.798341072128107,22.249834120728362,16.03703775372345,6.560871167580416
P/2010 A3 (Hill),6.073368560598988,0.732215,14.9496,64.5675,14.0,5.438502736768584,4.136410745171613,308.86844316945275,2.922528332714536,-3.626013745097032
C/2013 G6 (Lemmon),420.2154696132618,0.995113,124.1334,44.5488,13.5,6.846669297430097,41.49320245015277,295.8305659828336,20.06300705472589,-41.445882677574666
P/2013 N3 (PANSTARRS),7.393195304706325,0.592017,2.1713,17.5866,13.0,8.619445964685667,5.958364439809482,118.0872011138909,-2.921049210134061,5.473581470918997
C/2018 R3 (Lemmon),1423.0551267916344,0.999093,69.7134,324.6262,11.5,17.198055709247882,60.595708401066894,9.742484011405468,342.5464660427898,58.81398749469172
C/2010 D4 (WISE),62.796824700671,0.885995,105.8059,266.7274,6.5,171.98055709247893,29.118560557483136,15.831598449991638,53.573198938171146,15.191603474408199
