name,semimajor_axis,eccentricity,inclination,long_ascend_node,abs_mag,size,semiminor_axis,anomaly,x0_pos,y0_pos,gmag,rmag,imag,zmag
2004 VB,1.4587714,0.4090336,10.86163,52.41547,20.8,0.23739925482809593,1.331157089718428,39.27266,1.086409120403636,0.8883502009899794,1.0,2.941552,3.2128479999999997,2.710448
2004 VB61,2.2963671,0.49696,9.26982,59.72535,22.1,0.13046059395138054,1.992726398021957,53.04904,1.2552090841317596,1.6686884079364206,1.0,2.6024320000000003,2.7506399999999998,2.213072
2004 VC17,1.8955864,0.8108951,20.40788,229.25665,18.4,0.7169342880402657,1.1092811218793213,212.21,-1.2901054418110163,-0.8127372485550372,1.0,2.6325760000000002,2.730544,2.672768
2004 XM35,1.8368333,0.3012988,5.35796,119.07231,19.8,0.3762524628723901,1.7514752445203872,270.72872,0.022275811790932888,-1.7513464440147086,1.0,2.803392,3.5368959999999996,3.2580639999999996
2005 AC,1.0498082,0.5179589,46.87822,315.78409,18.2,0.7861028149035884,0.8980117134290299,50.86356,0.5997525085246043,0.7370370530177671,1.0,3.049568,3.167632,2.152784
2005 CV25,1.2569148,0.3109323,23.8734,326.71017,19.7,0.39398469514814133,1.1946121253465671,204.43966,-1.133952035012241,-0.5153301860935333,1.0,3.024448,3.25304,3.157584
2005 EF,1.2067993,0.16639,18.59133,350.74369,20.7,0.24858753701650987,1.1899765448664965,159.75503,-1.130320055269004,0.4168843510625568,1.0,2.810928,3.004352,2.47432
2005 GQ21,1.4263897,0.2152288,47.02233,203.2551,18.2,0.7861028149035884,1.3929603325937054,326.4379,1.1798664801185068,-0.7827769375982908,1.0,3.0118880000000003,3.345984,2.3989599999999998
2005 HB,2.6954246,0.60842,10.01462,90.24024,20.8,0.23739925482809593,2.139129963460766,50.809,1.4642775361129272,1.7959575481416767,1.0,3.86848,3.2907200000000003,2.019648
2005 JS1,2.2141639,0.4160574,25.29255,71.34629,19.6,0.41255262178474905,2.0134241536944537,85.52436,0.15720090693569835,2.008343212531347,1.0,2.9340159999999997,3.0470560000000004,2.843584
2005 JU108,2.1241963,0.462698,6.53422,187.90446,19.7,0.39398469514814133,1.8831339382503494,163.81419,-2.018745358032246,0.5859576153105781,1.0,2.6551839999999998,2.780784,2.4215679999999997
2005 NE7,2.0468055,0.646975,9.52914,80.31037,19.0,0.5438502736768585,1.560712143807355,233.31098,-1.0110728894683572,-1.357000989617358,1.0,2.65016,2.720496,2.53712
2005 QE30,2.0172745,0.689164,6.23443,259.85739,17.2,1.2458889999152165,1.461727989572003,215.4039,-1.440115251252641,-1.0235841779878596,1.0,2.607456,2.67528,2.33616
2005 QF88,2.2564397,0.4578781,7.00805,180.21614,20.7,0.24858753701650987,2.0060087085690688,6.82682,2.236254495814231,0.2677189324991786,1.0,2.8837759999999997,2.831024,2.512
2005 QG88,1.7281601,0.4936984,11.31761,344.64737,20.4,0.28541668088449595,1.502865385251648,38.1123,1.2832266434104247,1.0066231332569735,1.0,3.220384,2.971696,2.8335359999999996
2005 QX151,2.2963454,0.4722749,7.92724,359.61385,20.5,0.27257081417153944,2.024116670068501,314.29712,1.4973932549952238,-1.534590190885219,1.0,2.8134400000000004,2.873728,2.501952
2005 RC,2.1537581,0.7516275,16.25935,192.00574,17.2,1.2458889999152165,1.4205926246008822,141.44936,-1.3732913598319296,1.0943483987920626,1.0,2.753152,2.753152,2.466784
2005 SX4,2.7263698,0.5760057,3.54099,171.00215,20.4,0.28541668088449595,2.2286592047813447,353.187,2.6977091978207786,-0.3223031570450885,1.0,2.785808,3.004352,2.471808
2005 TJ174,2.2387045,0.4524828,3.98139,304.66568,16.6,1.6424015696315357,1.9964165195044217,37.37274,1.700290745172292,1.2986890656337555,1.0,2.198,2.403984,2.5396319999999997
2005 VE7,2.3305648,0.7174867,7.52419,287.16713,18.4,0.7169342880402657,1.6234066591965859,302.61465,0.9488121815606011,-1.4827808225365486,1.0,2.9641599999999997,3.14,2.53712
2005 VJ1,2.6377233,0.5275638,11.27356,330.82396,19.7,0.39398469514814133,2.240786598586985,46.57582,1.6528143857067137,1.746325346072109,1.0,2.77576,2.856144,2.815952
2005 WS55,2.0289933,0.4537947,23.78642,283.61224,16.1,2.067661072379766,1.8080486352729068,174.53757,-2.0174102227960717,0.19291947267127346,1.0,3.021936,3.268112,3.049568
2005 YP55,2.2854355,0.4353193,6.94715,105.04157,19.0,0.5438502736768585,2.0575230232425263,347.61309,2.220321394691865,-0.48763756196827607,1.0,2.908896,3.117392,2.41152
2006 DS14,0.8637597,0.3365327,26.53334,162.25852,20.5,0.27257081417153944,0.813378134458346,305.38639,0.4802246182434133,-0.6760817360776703,1.0,2.609968,2.7179840000000004,2.597408
2006 DZ169,2.0345014,0.4087867,6.61543,14.8491,17.1,1.3046059395138065,1.8567469201706353,120.1185,-0.951939407055671,1.6409602560206336,1.0,2.8486079999999996,3.310816,2.9465760000000003
2006 RH7,2.197393,0.7588364,10.74671,358.10882,20.6,0.26030310669964696,1.4311209465483417,287.5618,0.4436029729935942,-1.4016554472485248,1.0,2.705424,2.921456,2.28592
2006 SJ134,2.2032121,0.4774835,26.10666,129.67678,17.9,0.9025667938004488,1.935831856310109,285.43945,0.5195717086900685,-1.8812329293045955,1.0,2.831024,3.132464,2.753152
2006 UP,1.5843763,0.300751,2.28543,47.91439,23.0,0.08619445964685658,1.5110239518131579,98.93907,-0.23504580167596809,1.494303840225361,1.0,3.0947839999999998,3.4514880000000003,3.2656
2006 XF2,2.1886482,0.4910517,26.95548,78.77093,19.9,0.35931831251543855,1.9065980499151554,283.63522,0.45250263782278893,-1.8654037900003793,1.0,2.567264,2.42408,2.740592
2007 JZ20,1.3113093,0.3351922,40.47841,200.49864,18.6,0.6538518417986329,1.235449755357748,282.50028,0.26811270857457237,-1.2093503059718054,1.0,3.1123680000000005,3.5218239999999996,2.723008
2007 LQ19,2.6026944,0.6303306,17.07474,110.87995,17.1,1.3046059395138065,2.020541472435645,291.35237,0.7558603740045634,-1.9334580013265348,1.0,2.9917920000000002,3.1626079999999996,2.8536319999999997
2007 RT146,1.8359802,0.4488901,16.81592,196.05665,18.8,0.5963199670531791,1.6406079892073429,286.24716,0.46267506335409025,-1.5876591580729302,1.0,3.19024,3.376128,2.843584
2007 VT6,1.9501689,0.6439797,7.38826,213.43108,20.5,0.27257081417153944,1.4919622425811538,47.49182,1.1196697025988367,1.2215548889391779,1.0,2.818464,2.785808,2.205536
2008 JF,1.9074124,0.3926861,19.80275,90.66252,18.1,0.8231506991887187,1.754194854475882,3.15619,1.9039930833726288,0.10498940329804633,1.0,3.270624,3.157584,1.592608
2008 QC,2.2730657,0.520068,11.11488,16.91458,20.6,0.26030310669964696,1.9414819213275556,45.0532,1.474696725294788,1.477437827775496,1.0,2.841072,3.1475359999999997,2.959136
2008 RG98,2.1939176,0.7662155,10.69592,340.09506,17.1,1.3046059395138065,1.40977568216698,49.99457,1.041384189411591,1.2408345106112026,1.0,2.908896,3.1977759999999997,3.024448
2008 RP108,2.1249786,0.415006,5.69986,180.47092,20.1,0.32770219579315385,1.9333452126031987,164.30405,-2.0303395886222013,0.5705478675519807,1.0,2.966672,3.3585439999999998,3.0269600000000003
2008 SN1,2.6571538,0.5141866,6.05296,279.0736,19.6,0.41255262178474905,2.278983268790119,159.50569,-2.4358940161478646,0.9104677408650913,1.0,2.23568,2.308528,3.1425119999999995
2008 SO1,2.8773689,0.6014327,12.43271,199.11026,19.8,0.3762524628723901,2.2987975396722855,47.65594,1.6936274612711886,1.8583993364567757,1.0,3.155072,3.3711040000000003,4.026736
2008 SX245,1.9924597,0.4583249,11.82535,209.0195,18.4,0.7169342880402657,1.7708677450211423,204.65242,-1.7703660412968336,-0.8124969027990806,1.0,2.501952,2.4793439999999998,2.358768
2008 TD4,1.8222096,0.617486,14.46227,221.9151,19.7,0.39398469514814133,1.4333170365431727,132.30838,-1.0607648317604914,1.165422857208974,1.0,3.260576,3.1123680000000005,2.9139199999999996
2008 TK157,2.3896533,0.5175766,4.54884,220.31995,20.6,0.26030310669964696,2.0446754837226226,287.5743,0.625054030076305,-1.97349085991996,1.0,2.42408,2.504464,2.456736
2008 WP1,2.2194734,0.4325127,7.56746,71.35291,20.5,0.27257081417153944,2.0011390106265154,56.06227,1.1512870640064221,1.7108611663169309,1.0,2.378864,2.609968,21.673536000000002
2009 OC,2.1351412,0.4473963,4.58266,178.34758,20.1,0.32770219579315385,1.9095332461428405,40.91605,1.5332617093124177,1.328904922929424,1.0,2.93904,3.104832,2.720496
2009 RD4,2.7191477,0.604254,22.56096,8.25609,20.5,0.27257081417153944,2.1665944725055573,40.82868,1.8433523237692757,1.592749935763637,1.0,2.9139199999999996,2.831024,1.200736
2009 TK8,0.9293493,0.3402362,21.16587,29.25992,20.2,0.3129531674054072,0.8739043269930896,330.49276,0.7962613343813164,-0.4506358212585566,1.0,2.921456,3.2656,3.0470560000000004
2010 WY8,1.3851725,0.1355415,5.98401,88.86192,21.3,0.1885729310124611,1.3723896708555736,328.87162,1.182768908822723,-0.7142911050950878,1.0,2.959136,3.069664,2.9641599999999997
